ID,NAME,PHONENUMBER,ADDRESS,CITY,STATE,PHONEAREACODE,STATE_ENCODED_0,STATE_ENCODED_1,CITY_ENCODED
1450000001460,LaBirrieria,(408) 258-9612,"1480 S White Road, San Jose, CA",San Jose,CA,408258,0,2,458018.6952286013
1450000001461,LaBrioche,1281,"1073 Brighton BeachAvenue, Brooklyn, NY, ",Brooklyn,NY,347987,0,3,650862.5810548888
1450000001462,LaBrioche,(608) 233-3388,"2862 University Ave, Madison, WI",Madison,WI,608233,0,4,609773.4410629224
1450000001463,LaBrochetteKosherSteakhouse,(212) 972-2200,"340 Lexington Avenue, New York, NY",New York,NY,212972,0,3,268251.2127659576
1450000001464,LaBruquena,(773) 276-2915,"2726 W. Division Street, IL",Chicago,IL,773276,0,1,602096.4060475162
1450000001465,LaCaridad,(213) 484-0099,"2619 W Sunset Blvd, Los Angeles, CA",Los Angeles,CA,213484,0,2,305365.81018923124
1450000001466,LaCasaDeLosAntojitos,(718) 779-2949,"81-08 37th Avenue, Queens, NY, NY",Queens,NY,718779,0,3,708294.8666243096
1450000001467,LaCava,(818) 981-1517,"13565 Ventura Blvd, Sherman Oaks, CA",Sherman Oaks,CA,818981,0,2,593826.2696518435
1450000001468,LaChaparritaGrocery,(773) 254-0975,"2500 S. Whipple Street, Chicago, IL",Chicago,IL,773254,0,1,602096.4060475162
1450000001469,LaColombe,(872) 829-3681,"1552 N. Damen Avenue, IL",Chicago,IL,872829,0,1,602096.4060475162
1450000001470,LaConchaBakery,(608) 276-9263,"3056 Fish Hatchery Rd, Fitchburg, WI",Fitchburg,WI,608276,0,4,580096.8879025953
1450000001471,LaCrepeBistro,(708) 966-4866,"13957 South Bell Road, Homer Glen, IL",Homer Glen,IL,708966,0,1,569292.7634379696
1450000001472,LaDolceVitaRistorante,(706) 353-3911,"323 E Broad St, Athens, GA",Athens,GA,706353,1,4,568952.7899944591
1450000001473,LaFamiliaRestaurant,(718) 273-1190,"1192 Castleton Ave, Staten Island, NY",Staten Island,NY,718273,0,3,581995.9210950512
1450000001474,LaFournette,(312) 624-9430,"1547 N. Wells Street, Old Town, Chicago, ",Chicago,IL,312624,0,1,602096.4060475162
1450000001475,LaHaciendaRestaurant,(608) 255-8227,"515 S Park St, Madison, WI",Madison,WI,608255,0,4,609773.4410629224
1450000001476,LaHaven,(312) 967-9912,"1250 S. Michigan Avenue, Chicago, IL",Chicago,IL,312967,0,1,602096.4060475162
1450000001477,LaIslaRestaurant,(201) 659-8197,"104 Washington Street, Hoboken, NJ",Hoboken,NJ,201659,0,6,494796.9664003134
1450000001478,LaMaisonDuChocolat,(212) 265-9404,"30 Rockefeller Plaza, New York, NY",New York,NY,212265,0,3,268251.2127659576
1450000001479,LaMediterranee,(415) 392-0144,"1624 Powell Street, San Francisco, CA94113",San Francisco,CA,415392,0,2,423290.6819966108
1450000001480,LaMestiza,(608) 826-0178,"6644 Odana Rd, Madison, WI",Madison,WI,608826,0,4,609773.4410629224
1450000001481,LaMexicana,(608) 643-7007,"834 Water St., Sauk City, WI",Sauk City,WI,608643,0,4,559375.5767638221
1450000001482,LaMichoacana,(608) 841-1123,"6712 Odana Rd, Madison, WI",Madison,WI,608841,0,4,609773.4410629224
1450000001483,LaNuevaColombia,(718) 396-3399,"91-07 31st Avenue, Queens, NY",Queens,NY,718396,0,3,708294.8666243096
1450000001484,LaPalmaMexicatessen,(415) 647-1500,"2884 24th Street, San Francisco, CA",San Francisco,CA,415647,0,2,423290.6819966108
1450000001485,LaPizzaLoca,(310) 764-1600,"12630 Long Beach Blvd, Lynwood, CA",Lynwood,CA,310764,0,2,542930.475803639
1450000001486,LaPoblanaBakery,(626) 918-8642,"1312 W Francisquito Ave Ste D1, West Covina, CA91790",West Covina,CA,626918,0,2,560494.4933645943
1450000001487,LaPolleraColorada,(718) 729-8586,"41-20 Greenpoint Avenue, Queens, NY",Queens,NY,718729,0,3,708294.8666243096
1450000001488,LaRocaTapas,(847) 483-9903,"6 S. Dunton Avenue, Arlington Heights, IL",Arlington Heights,IL,847483,0,1,598628.0241127904
1450000001489,LaRoccas,(608) 291-0522,"971 Janesville St, Oregon, WI",Oregon,WI,608291,0,4,569202.739895168
1450000001490,LaSalsaFreshMexicanGrill,(310) 234-8338,"10800 W Pico Blvd, Los Angeles, CA",Los Angeles,CA,310234,0,2,305365.81018923124
1450000001491,LaSantaneca,(415) 648-1034,"3781 Mission Street, San Francisco, CA",San Francisco,CA,415648,0,2,423290.6819966108
1450000001492,LaSuperMichoacana,(331) 225-2149,"520 W. Lake Street, Addison, IL",Addison,IL,331225,0,1,549647.0209512583
1450000001493,LaVictoriaTaqueria,(408) 298-5335,"140 E San Carlos Street, San Jose, CA",San Jose,CA,408298,0,2,458018.6952286013
1450000001494,LadyMCakeBoutique,(212) 452-2222,"41 E 78th St, New York, NY",New York,NY,212452,0,3,268251.2127659576
1450000001495,LagunitasTapRoom,(773) 522-1347,"2607 W. 17th Street, Chicago, IL",Chicago,IL,773522,0,1,602096.4060475162
1450000001496,LahoreDeli,(212) 965-1777,"132 Crosby Street, New York, NY",New York,NY,212965,0,3,268251.2127659576
1450000001497,LahoreKarahi,(415) 567-8603,"612 O'Farrell Street, San Francisco, CA",San Francisco,CA,415567,0,2,423290.6819966108
1450000001498,LahoriKabab,(212) 400-1166,"122 Lexington Avenue, New York, NY, NY",New York,NY,212400,0,3,268251.2127659576
1450000001499,LakeVistaCafe,(608) 261-4000,"1 john nolen dr., Madison, WI",Madison,WI,608261,0,4,609773.4410629224
1450000001500,LakeviewBakeryandDeli,(608) 250-2380,"524 E. Wilson St., Madison, WI",Madison,WI,608250,0,4,609773.4410629224
1450000001501,LakruwanaRestaurant,(347) 857-6619,"668 Bay Street, Staten Island, NY",Staten Island,NY,347857,0,3,581995.9210950512
1450000001502,Lalas,(818) 623-4477,"11935 Ventura Blvd, Studio City, CA",Studio City,CA,818623,0,2,597724.669042242
1450000001503,LalasGrill,(323) 934-6838,"7229 Melrose Ave, Los Angeles, CA",Los Angeles,CA,323934,0,2,305365.81018923124
1450000001504,LamplighterInn,(847) 991-2420,"60 N. Bothwell Street, Palatine, IL",Palatine,IL,847991,0,1,603021.7224919024
1450000001505,LamppostPizza,(626) 444-2631,"4368 Peck Rd, El Monte, CA",El Monte,CA,626444,0,2,558555.9519165863
1450000001506,LanLarb,(212) 889-1769,"637 2nd Avenue, New York, NY",New York,NY,212889,0,3,268251.2127659576
1450000001507,LandThaiKitchen,(212) 501-8121,"450 Amsterdam Avenue, New York, NY",New York,NY,212501,0,3,268251.2127659576
1450000001508,LangosTruck,(646) 286-9949,"Location Varies, New York, NY",New York,NY,646286,0,3,268251.2127659576
1450000001509,LaoLaan,(608) 280-0104,"1146 Williamson St, Madison, WI",Madison,WI,608280,0,4,609773.4410629224
1450000001510,LaoLaanXangRestaurant,(608) 819-0140,"2098 Atwood Ave, Madison, WI",Madison,WI,608819,0,4,609773.4410629224
1450000001511,Laredos,(608) 278-0585,"694 S Whitney Way, Madison, WI",Madison,WI,608278,0,4,609773.4410629224
1450000001512,LasAsadas,(847) 298-3393,"356 Lee Street, Des Plaines, IL",Des Plaines,IL,847298,0,1,598649.0638100524
1450000001513,LasFuentes,(773) 935-2004,"2558 N. Halsted Street, Chicago, IL",Chicago,IL,773935,0,1,602096.4060475162
1450000001514,LasIslasDelMar,(608) 298-7687,"5696 MononaDr, Madison, ",Madison,WI,608298,0,4,609773.4410629224
1450000001515,LasMargaritas,(718) 205-1705,"83-22 37th Avenue, Queens, NY, NY",Queens,NY,718205,0,3,708294.8666243096
1450000001516,LasPalmas,(630) 963-9999,"311 W. Ogden Avenue, IL",Illinois,IL,630963,0,1,675451.362624407
1450000001517,LatinCabana,(718) 729-3900,"34-15 Steinway Street, Long Island City, NY",Long Island City,NY,718729,0,3,574681.0467056613
1450000001518,Lavazza,(312) 255-8850,"162 E. Ohio Street, Chicago, IL",Chicago,IL,312255,0,1,602096.4060475162
1450000001519,LAX,(323) 343-9000,"1100 N Main St, Los Angeles, CA",Los Angeles,CA,323343,0,2,305365.81018923124
1450000001520,LaylasPersianFood,(608) 216-4511,"141 South Butler Street, Madison, WI",Madison,WI,608216,0,4,609773.4410629224
1450000001521,LeBonPainBakery,(718) 464-8160,"211-65 Jamaica Avenue, Queens, NY",Queens,NY,718464,0,3,708294.8666243096
1450000001523,LePaddock,(718) 435-0921,"1235 Prospect Avenue, Brooklyn, NY",Brooklyn,NY,718435,0,3,650862.5810548888
1450000001524,LePainQuotidien,(215) 989-4830,"801 Walnut Street, Washington Square West, Philadelphia, ",Philadelphia,PA,215989,1,0,456569.6461531867
1450000001525,LePainQuotidien,(312) 380-6665,"10 E. Delaware Place, Chicago, IL",Chicago,IL,312380,0,1,602096.4060475162
1450000001526,LePainQuotidien,(773) 770-4341,"1000 W. Armitage Avenue, IL",Chicago,IL,773770,0,1,602096.4060475162
1450000001527,LePainQuotidien,(914) 967-1460,"30 Purchase Street, Rye, NY",Rye,NY,914967,0,3,596095.2392652215
1450000001528,LeParisBakery,(773) 581-1550,"5434 S. Pulaski Road, Chicago, IL",Chicago,IL,773581,0,1,602096.4060475162
1450000001529,LeSouk,(212) 777-5454,"510 LaGuardia Place, New York, NY",New York,NY,212777,0,3,268251.2127659576
1450000001530,LeTigreLounge,(608) 274-0944,"1328 S Midvale Blvd, Madison, WI",Madison,WI,608274,0,4,609773.4410629224
1450000001531,LeVillage,(212) 539-0231,"127 E 7th Street, New York, NY",New York,NY,212539,0,3,268251.2127659576
1450000001532,LeafBarLounge,(718) 865-8158,"133-42 39th Street, 10th Floor, Flushing, NY",Flushing,NY,718865,0,3,574707.3572891472
1450000001533,Lederhosen,(212) 206-7691,"39 Grove St, New York, NY",New York,NY,212206,0,3,268251.2127659576
1450000001534,LeeGarden,(925) 734-0222,"5588 Springdale Avenue, Suite B, Pleasanton, CA",Pleasanton,CA,925734,0,2,727544.9648622314
1450000001535,LeesHawaiianIslander,(201) 939-3777,"768 Stuyvesant Avenue, Lyndhurst, NJ",Lyndhurst,NJ,201939,0,6,503324.2540071219
1450000001536,LeesSandwiches,(925) 828-8888,"4101 Dublin Boulevard, Suite B, CA",Suite B,CA,925828,0,2,597508.347405278
1450000001537,LeelinBakeryCafe,(213) 382-2351,"209 S Vermont Ave, Los Angeles, CA",Los Angeles,CA,213382,0,2,305365.81018923124
1450000001538,LegendsSportsBarGrill,(608) 831-4463,"439 Grand Canyon Drive, Madison, WI",Madison,WI,608831,0,4,609773.4410629224
1450000001540,LemsBar,(773) 994-2428,"311 E. 75th Street, Chicago, IL",Chicago,IL,773994,0,1,602096.4060475162
1450000001541,Lemongrass,(415) 346-1818,"2348 Polk Street, San Francisco, CA",San Francisco,CA,415346,0,2,423290.6819966108
1450000001542,LencionisPubandBanquets,(708) 895-6844,"3325 Glenwood Dyer Road, Lynwood, IL",Lynwood,IL,708895,0,1,542930.475803639
1450000001543,LennyJohnPizzeria,(718) 252-9710,"2036 Flatbush Ave, Brooklyn, NY",Brooklyn,NY,718252,0,3,650862.5810548888
1450000001544,LeonardsBakery,(847) 564-4977,"2776 Dundee Road, Northbrook, IL",Northbrook,IL,847564,0,1,576170.1000719038
1450000001545,Leopolds,(415) 474-2000,"2400 Polk Street, San Francisco, CA",San Francisco,CA,415474,0,2,423290.6819966108
1450000001546,LesHallesParkAvenue,(212) 679-4111,"411 Park Avenue South, New York, NY",New York,NY,212679,0,3,268251.2127659576
1450000001547,LesJoulinsJazzBistro,(415) 397-5397,"44 Ellis Street, San Francisco, CA",San Francisco,CA,415397,0,2,423290.6819966108
1450000001548,LetiziasNaturalBakery,(773) 342-1011,"2144 W. Division Street, Chicago, IL",Chicago,IL,773342,0,1,602096.4060475162
1450000001549,Level257,(847) 805-0257,"Woodfield Mall, 2 Woodfield Mall Unit A, Schaumburg, IL",Schaumburg,IL,847805,0,1,580249.5808402598
1450000001550,LexingtonCandyShop,(212) 288-0057,"1226 Lexington Avenue, New York, NY",New York,NY,212288,0,3,268251.2127659576
1450000001551,LibaFalafel,(415) 806-5422,"Location Varies, San Francisco, CA",San Francisco,CA,415806,0,2,423290.6819966108
1450000001552,Libertad,(847) 674-8100,"7931 Lincoln Avenue, Skokie, IL",Skokie,IL,847674,0,1,612486.805407371
1450000001553,LibertyBellChalet,(715) 561-3753,"109 5th Ave S, Hurley, WI",Hurley,WI,715561,0,4,570150.8288263936
1450000001554,LicarisTavern,(608) 256-3548,"1405 Emil St, Madison, WI",Madison,WI,608256,0,4,609773.4410629224
1450000001555,LicketySplit,(608) 592-6300,"108 S Main St, Lodi, WI",Lodi,WI,608592,0,4,577629.4010794479
1450000001556,LifethymeNaturalMarket,(212) 420-9099,"410 Sixth Avenue, New York, NY",New York,NY,212420,0,3,268251.2127659576
1450000001557,LightHorseTavern,(201) 946-2028,"199 Washington Street, Jersey City, NJ",Jersey City,NJ,201946,0,6,490155.2821613447
1450000001558,LiholihoYachtClub,(415) 440-5446,"871 Sutter Street, San Francisco, CA",San Francisco,CA,415440,0,2,423290.6819966108
1450000001559,Lillies,(212) 337-1970,"13 E 17th Street, New York, NY",New York,NY,212337,0,3,268251.2127659576
1450000001560,LilliesQ,(773) 772-5500,"Chicago French Market, 131 N. Clinton Street, Chicago, IL",Chicago,IL,773772,0,1,602096.4060475162
1450000001561,LilyThai,(718) 218-7522,"615 Grand St, Brooklyn, NY",Brooklyn,NY,718218,0,3,650862.5810548888
1450000001562,LilysCafe,(646) 404-5480,"53 E 167th Street, Bronx, NY",Bronx,NY,646404,0,3,674443.1440244734
1450000001563,LittleCaesarsExpress,(718) 373-5862,"Luna Park, 1000 Surf Avenue, Brooklyn, NY, NY",Brooklyn,NY,718373,0,3,650862.5810548888
1450000001564,LittleCaesarsPizza,(815) 577-2936,"13327 S. Route 59, Unit 600, Plainfield, IL",Plainfield,IL,815577,0,1,578972.4562331962
1450000001565,LittleCaesarsPizza,(608) 240-8800,"2833 E Washington Ave, Madison, WI",Madison,WI,608240,0,4,609773.4410629224
1450000001566,LittleCaesarsPizza,(440) 998-0900,"1245 W Prospect Rd, Ashtabula, OH",Ashtabula,OH,440998,1,5,534427.8557798658
1450000001567,LittleCaesarsPizza,(608) 825-3336,"1326 W Main, Sun Prairie, WI",Sun Prairie,WI,608825,0,4,567097.1797473603
1450000001568,LittleCupcakeBakeshop,(718) 680-4465,"9102 3rd Avenue, Brooklyn, NY",Brooklyn,NY,718680,0,3,650862.5810548888
1450000001570,LittleJoesCircleLounge,(312) 243-4233,"1041 W. Taylor Street, Chicago, IL",Chicago,IL,312243,0,1,602096.4060475162
1450000001571,LittleMadfish,(650) 299-9800,"1021 El Camino Real, Redwood City, CA",Redwood City,CA,650299,0,2,570241.1036823848
1450000001572,LittleOngpin,(323) 644-1738,"5050 W Sunset Blvd, Los Angeles, CA",Los Angeles,CA,323644,0,2,305365.81018923124
1450000001573,LittlePoland,(212) 777-9728,"200 2nd Avenue, New York, NY",New York,NY,212777,0,3,268251.2127659576
1450000001574,LockwoodRestaurantandBar,(312) 917-3404,"Palmer House, 17 E. Monroe Street, IL",Palmer House,IL,312917,0,1,517763.43227497867
1450000001576,LodiCoffeeRoasters,(608) 592-3325,"107 S Main St, Lodi, WI",Lodi,WI,608592,0,4,577629.4010794479
1450000001577,Lolinda,(415) 550-6970,"2518 MissionStreet, San Francisco, ",San Francisco,CA,415550,0,2,423290.6819966108
1450000001578,LolliandPops,(312) 620-1770,"Chicago French Market, 131 N. Clinton Street, Chicago, IL",Chicago,IL,312620,0,1,602096.4060475162
1450000001579,LomoArigato,1282,"location varies, Los Angeles, CA",Los Angeles,CA,213627,0,2,305365.81018923124
1450000001580,LonestarEmpire,1280,"East River State Park, Brooklyn, NY",Brooklyn,NY,347987,0,3,650862.5810548888
1450000001581,LongGrainAsiaKan,(212) 280-8878,"710 Amsterdam Avenue, New York, NY",New York,NY,212280,0,3,268251.2127659576
1450000001582,Longevousjoy,(347) 374-2645,"6610 Bay Parkway, Brooklyn, NY",Brooklyn,NY,347374,0,3,650862.5810548888
1450000001583,LonghornSteakhouse,(903) 831-2309,"3912 Saint Michael Drive, Texarkana, TX",Texarkana,TX,903831,2,3,594646.3512947152
1450000001584,LonniesPizza,(773) 589-1501,"8343 W. Irving Park Road, IL",Chicago,IL,773589,0,1,602096.4060475162
1450000001585,LosAltosTaqueria,(773) 523-3121,"1848 W. 47th Street, IL",Chicago,IL,773523,0,1,602096.4060475162
1450000001586,LosGuerosMexicanRestaurant,(626) 358-0200,"313 W Huntington Dr, Monrovia, CA",Monrovia,CA,626358,0,2,566458.9709118404
1450000001587,LosHermanos,(415) 921-5790,"2026 Chestnut Street, San Francisco, CA",San Francisco,CA,415921,0,2,423290.6819966108
1450000001588,LosPollos,(323) 771-6989,"6201 Atlantic Ave, Bell, CA",Bell,CA,323771,0,2,503952.48031290073
1450000001589,LosPrimosMexicanRestaurant,(812) 747-7262,"24486 Stateline Road, Suite E, Lawrenceburg, IN",Lawrenceburg,IN,812747,3,0,582795.551015836
1450000001590,LosToldos,(718) 565-7540,"84-01 Northern Boulevard, Queens, NY",Queens,NY,718565,0,3,708294.8666243096
1450000001591,LoteriaGrill,(818) 508-5300,"12050 Ventura Blvd., Studio City, CA",Studio City,CA,818508,0,2,597724.669042242
1450000001592,LotusPersianCuisine,(925) 931-9600,"1991 Santa Rita Road, Pleasanton, CA",Pleasanton,CA,925931,0,2,727544.9648622314
1450000001593,LouMalnatisPizzeria,(708) 246-3400,"4700 Gilbert Avenue, Western Springs, IL",Western Springs,IL,708246,0,1,571076.0676224667
1450000001594,LouMalnatisPizzeria,(773) 395-2400,"1520 N. Damen Avenue, Chicago, IL",Chicago,IL,773395,0,1,602096.4060475162
1450000001595,LouMalnatisPizzeria,(312) 725-7777,"1120 N. State Street, Chicago, IL",Chicago,IL,312725,0,1,602096.4060475162
1450000001596,LouMalnatisPizzeria,(708) 358-0800,"1038 Lake Street, Oak Park, IL",Oak Park,IL,708358,0,1,588363.5414630545
1450000001597,LouMalnatisPizzeria,(708) 667-3500,"7125 W. Gunnison Street, Harwood Heights, IL",Harwood Heights,IL,708667,0,1,573177.9966995552
1450000001598,Lous,(415) 771-5687,"300 Jefferson Street, San Francisco, CA",San Francisco,CA,415771,0,2,423290.6819966108
1450000001599,LouiesPub,(773) 227-7947,"1659 W. North Avenue, Chicago, IL",Chicago,IL,773227,0,1,602096.4060475162
1450000001600,LouisianaFriedChicken,(415) 543-1407,"761 3rd Street, San Francisco, CA",San Francisco,CA,415543,0,2,423290.6819966108
1450000001601,Louks,(949) 610-5577,"location varies, Los Angeles, CA",Los Angeles,CA,949610,0,2,305365.81018923124
1450000001602,LoveontheRunFoodTruck,(914) 232-9555,"134 Jay St (Route 22), Katonah, NY",Katonah,NY,914232,0,3,595999.6095365647
1450000001603,Luce,(415) 616-6566,"InterContinental San Francisco, 888 Howard Street, San Francisco, CA",San Francisco,CA,415616,0,2,423290.6819966108
1450000001604,LucillesSmokehouseBar,(925) 677-7427,"Sun Valley Mall, 486 Sun Valley Mall, Concord, CA",Concord,CA,925677,0,2,623027.7237483029
1450000001605,LucillesSmokehouseBBQ,(310) 370-7427,"21420 Hawthorne Blvd, Torrance, CA",Torrance,CA,310370,0,2,464106.97046102246
1450000001606,LuckyGrill,(773) 282-2325,"4454 N. Milwaukee Avenue, Chicago, IL",Chicago,IL,773282,0,1,602096.4060475162
1450000001607,LuckyStarChineseRestaurant,(718) 446-1794,"34-52 Junction Boulevard, Queens, NY, NY",Queens,NY,718446,0,3,708294.8666243096
1450000001608,LuckysontheLake,(608) 592-4796,"W11579 Hwy. V, Lodi, WI",Lodi,WI,608592,0,4,577629.4010794479
1450000001609,LuckysSandwichCompany,(312) 733-5700,"717 W. Maxwell Street, Chicago, IL",Chicago,IL,312733,0,1,602096.4060475162
1450000001610,LucysFamilyRestaurant,(608) 592-3000,"610 Corner St, Lodi, WI",Lodi,WI,608592,0,4,577629.4010794479
1450000001611,Luigis,(608) 661-7663,"515 South Midvale Blvd., Madison, WI",Madison,WI,608661,0,4,609773.4410629224
1450000001612,LuigisPizzeria,(718) 382-9100,"1615 Avenue U, Brooklyn, NY",Brooklyn,NY,718382,0,3,650862.5810548888
1450000001613,LukesItalianBeef,(312) 939-4204,"215 W. Jackson Boulevard, Chicago, IL",Chicago,IL,312939,0,1,602096.4060475162
1450000001614,LukesonHarlem,(773) 889-4000,"3130 N. Harlem Avenue, Chicago, IL",Chicago,IL,773889,0,1,602096.4060475162
1450000001615,LulaCafe,(773) 489-9554,"2537 N. Kedzie Boulevard, Chicago, IL",Chicago,IL,773489,0,1,602096.4060475162
1450000001616,LunchwithTony,(408) 493-6090,"5202 N First Street, San Jose, CA95002",San Jose,CA,408493,0,2,458018.6952286013
1450000001617,Lungomare,(510) 444-7171,"1 Broadway, Oakland, CA",Oakland,CA,510444,0,2,528527.4023130102
1450000001618,LusciousThai,(212) 813-1188,"1099 1st Avenue, New York, NY",New York,NY,212813,0,3,268251.2127659576
1450000001619,Luxbar,(312) 642-3400,"18 E. Bellevue Street, Chicago, IL",Chicago,IL,312642,0,1,602096.4060475162
1450000001620,MMCafe,(608) 938-4890,"126 N Main St, Monticello, WI",Monticello,WI,608938,0,4,557752.7349093615
1450000001621,MCafe,(323) 525-0588,"7119 Melrose Ave, Los Angeles, CA",Los Angeles,CA,323525,0,2,305365.81018923124
1450000001622,MOB,(718) 797-2555,"525 Atlantic Avenue, Brooklyn, NY",Brooklyn,NY,718797,0,3,650862.5810548888
1450000001623,MYChina,(415) 580-3001,"Westfield Mall, Level 4, 845 Market Street, San Francisco, CA",San Francisco,CA,415580,0,2,423290.6819966108
1450000001624,MMCoffeeHouse,(608) 850-3665,"509 W Main St, Waunakee, WI",Waunakee,WI,608850,0,4,565826.1694669146
1450000001625,MasFishandChipsPlus,(347) 955-4646,"508 Nostrand Ave, Brooklyn, NY",Brooklyn,NY,347955,0,3,650862.5810548888
1450000001626,MaboviAfricanCaribbeanRestaurant,(708) 206-1900,"17100 Dixie Highway, Hazel Crest, IL",Hazel Crest,IL,708206,0,1,573155.5477476963
1450000001627,MacDoughnut,(718) 932-1803,"3412 10th Street, Astoria, NY",Astoria,NY,718932,0,3,572580.8946444636
1450000001628,MacarenaTapas,(630) 420-8995,"618 S. State Route 59, Suite 120, Naperville, IL",Naperville,IL,630420,0,1,568923.1221095268
1450000001629,Macs,(608) 318-8823,"2804 Prairie Lakes Dr Ste 106, Sun Prairie, WI",Sun Prairie,WI,608318,0,4,567097.1797473603
1450000001630,MadCityFrites,(608) 204-6150,"320 State St, Madison, WI",Madison,WI,608204,0,4,609773.4410629224
1450000001631,MaDangKoreanBBQ,(718) 370-7373,"330 Bradley Ave, Staten Island, NY",Staten Island,NY,718370,0,3,581995.9210950512
1450000001632,MadisonVine,(212) 867-5535,"Library Hotel, 299 Madison Avenue, New York, NY",New York,NY,212867,0,3,268251.2127659576
1450000001633,Madisons,(608) 229-0900,"119 King St, Madison, WI",Madison,WI,608229,0,4,609773.4410629224
1450000001634,MaePloyRestaurant,(213) 353-9635,"2606 W Sunset Blvd, Los Angeles, CA",Los Angeles,CA,213353,0,2,305365.81018923124
1450000001635,MaggiesPlace,(212) 753-5757,"21 E 47th Street, New York, NY",New York,NY,212753,0,3,268251.2127659576
1450000001636,MaharajaSweetsSnacks,(718) 505-2680,"73-10 37th Avenue, Queens, NY",Queens,NY,718505,0,3,708294.8666243096
1450000001637,Maharana,(608) 246-8525,"1707 Thierer Rd, Madison, WI",Madison,WI,608246,0,4,609773.4410629224
1450000001638,MahinaHawaiianBBQ,(310) 787-8638,"20804 S. Figueroa St., Carson, CA",Carson,CA,310787,0,2,517486.3012245855
1450000001639,MaiThaiCafe,(630) 510-3680,"140 N. Main Street, Wheaton, IL",Wheaton,IL,630510,0,1,561080.1226729476
1450000001640,MainMoonChineseRestaurant,(608) 838-9188,"4850 Larson Beach Rd, Mc Farland, WI",Mc Farland,WI,608838,0,4,556974.936962839
1450000001641,MainStreetImperialTaiwaneseGourmet,(718) 886-8788,"5914 Main Street, Flushing, NY",Flushing,NY,718886,0,3,574707.3572891472
1450000001642,MaineDiner,(207) 646-4441,"2265 Post Rd, Wells, ME",Wells,ME,207646,3,1,504066.78307031153
1450000001643,MaisonDesCrepes,(718) 486-5150,"287 Bedford Avenue, Brooklyn, NY, NY",Brooklyn,NY,718486,0,3,650862.5810548888
1450000001644,MaiwandKabobHouse,(408) 335-0533,"1202 E Santa Clara Street, San Jose, CA",San Jose,CA,408335,0,2,458018.6952286013
1450000001645,MalaiMarke,(212) 777-7729,"318 E 6th Street, New York, NY",New York,NY,212777,0,3,268251.2127659576
1450000001646,MamaCarmelas,(718) 728-2026,"4914 30th Avenue, Woodside, NY",Woodside,NY,718728,0,3,593526.6989597953
1450000001647,MamaGhanoush,(212) 213-3442,"442 3rd Avenue, New York, NY",New York,NY,212213,0,3,268251.2127659576
1450000001648,MaMaJis,(415) 626-4416,"4415 18th Street, San Francisco, CA",San Francisco,CA,415626,0,2,423290.6819966108
1450000001649,MamasEmpanadas,(718) 899-8529,"76-17 Roosevelt Avenue, Jackson Heights, NY",Jackson Heights,NY,718899,0,3,597461.5182685404
1450000001650,MamasSecretBakeryCafe,(323) 424-3482,"8314 W. 3rd Street, Los Angeles, CA",Los Angeles,CA,323424,0,2,305365.81018923124
1450000001651,Mamani,(212) 388-1715,"151 Avenue A, New York, NY",New York,NY,212388,0,3,268251.2127659576
1450000001652,MamounsFalafel,(212) 674-8685,"119 MacDougal Street, New York, NY",New York,NY,212674,0,3,268251.2127659576
1450000001653,MancusosPizzaItalianRestaurant,(815) 399-2220,"4415 Harrison Ave Ste D3, Rockford, IL",Rockford,IL,815399,0,1,597123.6863966144
1450000001654,ManGuGrillRestaurant,(718) 321-9982,"15-03 College PointBoulevard, Queens, ",Queens,NY,718321,0,3,708294.8666243096
1450000001655,Manhattan3DeckerRestaurant,(718) 389-6664,"695 Manhattan Avenue, Brooklyn, NY",Brooklyn,NY,718389,0,3,650862.5810548888
1450000001656,MannaCafeBakery,(608) 663-5500,"611 N Sherman Ave, Madison, WI",Madison,WI,608663,0,4,609773.4410629224
1450000001657,MannaKoreanRestaurant,(415) 665-5969,"845 Irving Street, San Francisco, CA",San Francisco,CA,415665,0,2,423290.6819966108
1450000001658,MannanBakery,(718) 424-0262,"71-14 35th Avenue, Queens, NY, NY",Queens,NY,718424,0,3,708294.8666243096
1450000001659,ManosNouveau,(415) 638-6109,"3115 22nd Street, San Francisco, CA",San Francisco,CA,415638,0,2,423290.6819966108
1450000001660,MaravillasRestaurant,(773) 643-3155,"5506 S. Lake Park Avenue, Chicago, IL",Chicago,IL,773643,0,1,602096.4060475162
1450000001661,MarcBurger,(312) 781-4884,"Macy's, 111 N. State Street, Chicago, IL",Chicago,IL,312781,0,1,602096.4060475162
1450000001662,MarchiniHomestyle,(718) 361-8266,"54-30 48th Street, Maspeth, Queens, ",Queens,NY,718361,0,3,708294.8666243096
1450000001663,Marcines,(608) 832-6289,"8646 Davis St, Mount Horeb, WI",Mount Horeb,WI,608832,0,4,560290.9374529914
1450000001664,MariVanna,(212) 777-1955,"41 E 20th Street, NY",New York,NY,212777,0,3,268251.2127659576
1450000001665,MarieCallenders,(408) 778-7373,"18599 Sutter Blvd, Morgan Hill, CA",Morgan Hill,CA,408778,0,2,528596.4966209772
1450000001666,MarieEtCie,(818) 508-5049,"11704 Riverside Dr, Valley Village, CA",Valley Village,CA,818508,0,2,586750.3265918407
1450000001667,MarigoldKitchen,(608) 661-5559,"118 S Pinckney St, Madison, WI",Madison,WI,608661,0,4,609773.4410629224
