ID,NAME,PHONENUMBER,ADDRESS,CITY,STATE,PHONEAREACODE
1445980002388,J & L Catering ,(312) 280-7900,"1229 N North Branch St, Chicago, IL 60622",Chicago,IL,312280
1445980002389,J & W Deli ,(201) 991-0825,"215 Ridge Rd, North Arlington, NJ 07031",North Arlington,NJ,201991
1445980002390,J B Quick Stop Mart ,(773) 275-7610,"4635 N Damen Ave, Chicago, IL 60625",Chicago,IL,773275
1445980002391,J J Fish ,(773) 533-1995,"816 N Kedzie Ave, Chicago, IL 60651",Chicago,IL,773533
1445980002392,J J�۪s Top of the Swamp ,(608) 249-0505,"5344 State Road 113, Madison, WI 53704",Madison,WI,608249
1445980002393,J J�۪s Top of the Swamp ,(608) 249-0505,"5344 Hy 113, Madison, WI 53703",Madison,WI,608249
1445980002394,J T.'s review of ,(773) 866-9898,"2977 N Elston Ave, Chicago, IL 60618",Chicago,IL,773866
1445980002395,J.P. Graziano Grocery Co. ,(312) 666-4587,"901 W Randolph St, Chicago, IL 60607",Chicago,IL,312666
1445980002396,J.P. Graziano Grocery Co. ,(312) 666-4587,"901 W Randolph St, Chicago, IL 60607",Chicago,IL,312666
1445980002397,J+K Fitness Studio ,(415) 621-5775,"1947 Mission St, San Francisco, CA 94103",San Francisco,CA,415621
1445980002398,J�۪s Auto Clinic ,(818) 562-1414,"249 S Glenoaks Blvd, Burbank, CA 91502",Burbank,CA,818562
1445980002399,Jack,(818) 764-0359,"7955 Vineland Ave, Sun Valley, CA 91352",Sun Valley,CA,818764
1445980002400,Jack Desmonds Irish Pub ,(708) 857-7910,"10339 S Ridgeland, Chicago Ridge, IL 60415",Chicago Ridge,IL,708857
1445980002401,Jack N Jill�۪s Too ,(310) 858-4900,"8738 W 3rd St, Los Angeles, CA 90048",Los Angeles,CA,310858
1445980002402,Jack�۪s Wife Freda ,(212) 510-8550,"224 Lafayette St, New York, NY 10012",New York,NY,212510
1445980002403,Jack�۪s World ,(212) 354-6888,"45 W 45th St, New York, NY 10036",New York,NY,212354
1445980002404,Jacks N Joe ,(213) 748-4565,"2498 S Figueroa St, Los Angeles, CA 90007",Los Angeles,CA,213748
1445980002405,Jackson Place Cafe ,(415) 225-4891,"633 Battery St, San Francisco, CA 94111",San Francisco,CA,415225
1445980002406,Jacob Restaurant ,(212) 866-3663,"373 Lenox Ave, New York, NY 10027",New York,NY,212866
1445980002407,Jacob�۪s Pickles ,(212) 470-5566,"509 Amsterdam Ave, New York, NY 10024",New York,NY,212470
1445980002408,Jacobson Bros Meats & Deli ,(608) 246-2728,"617 N Sherman Ave, Madison, WI 53704",Madison,WI,608246
1445980002409,Jacobson Bros Meats & Deli ,(608) 271-4998,"3113 Syene Rd, Madison, WI 53713",Madison,WI,608271
1445980002410,Jacobson Bros Meats & Deli ,(608) 833-6433,"7866 Mineral Point Rd, Madison, WI 53717",Madison,WI,608833
1445980002411,Jacs Dining and Tap House ,(608) 441-5444,"2611 Monroe St, Madison, WI 53711",Madison,WI,608441
1445980002412,Jade Garden ,(608) 260-9890,"1109 S Park St, Madison, WI 53715",Madison,WI,608260
1445980002413,Jaime M.'s review of Bryant Park Reading Roo,(212) 768-4242,"40th and 42nd St, New York, NY 10018",New York,NY,212768
1445980002414,Jake Melnick�۪s Corner Tap ,(312) 266-0400,"41 E Superior St, Chicago, IL 60611",Chicago,IL,312266
1445980002415,Jake�۪s Steaks ,(415) 922-2211,"3301 Buchanan St, San Francisco, CA 94123",San Francisco,CA,415922
1445980002416,Jalapeno Grill Restaurant ,(323) 222-2700,"2207 N San Fernando Rd, Los Angeles, CA 90065",Los Angeles,CA,323222
1445980002417,Jamber ,(415) 273-9192,"858 Folsom St, San Francisco, CA 94107",San Francisco,CA,415273
1445980002418,Jamerica Caribbean Restaurant ,(608) 251-6234,"1236 Williamson St, Madison, WI 53703",Madison,WI,608251
1445980002419,James Watrous Gallery ,(608) 265-2500,"201 State St, Madison, WI 53703",Madison,WI,608265
1445980002420,Jane ,(212) 254-7000,"100 W Houston St, New York, NY 10012",New York,NY,212254
1445980002421,Jane Consignment ,(415) 751-5511,"2249 Clement St, San Francisco, CA 94121",San Francisco,CA,415751
1445980002422,Jane on Fillmore ,(415) 931-5263,"2123 Fillmore St, San Francisco, CA 94115",San Francisco,CA,415931
1445980002423,Jane on Larkin ,(415) 593-5359,"925 Larkin St, San Francisco, CA 94109",San Francisco,CA,415593
1445980002424,Janet R.'s review of Sutphin Pizz,(718) 206-0040,"10650 Sutphin Blvd, Jamaica, NY 11435",Jamaica,NY,718206
1445980002425,Jang Choong Dong Restaurant ,(213) 386-3535,"425 S Western Ave, Los Angeles, CA 90020",Los Angeles,CA,213386
1445980002426,Jang Ga Ne ,(213) 388-8887,"3003 W Olympic Blvd, Los Angeles, CA 90006",Los Angeles,CA,213388
1445980002427,Jang Soo BBQ ,(415) 221-8282,"6314 Geary  Blvd, San Francisco, CA 94121",San Francisco,CA,415221
1445980002428,Jannah ,(415) 567-4400,"1775 Fulton St, San Francisco, CA 94117",San Francisco,CA,415567
1445980002429,JAPADOG ,(917) 687-9276,"Los Angeles, CA",Los Angeles,CA,917687
1445980002430,JAPADOG ,1445980000000,"350 Santa Monica Pier, Santa Monica, CA 90401",Santa Monica,CA,310657
1445980002431,Japantown ,1445980000000,"Post and Buchanan, San Francisco, CA 94115",San Francisco,CA,415359
1445980002432,Jaragua ,(323) 661-1985,"4493 Beverly Blvd, Los Angeles, CA 90004",Los Angeles,CA,323661
1445980002433,Jarbyg�۪s Dalikan ,(773) 417-3105,"7616 W Belmont Ave, Chicago, IL 60634",Chicago,IL,773417
1445980002434,Jardini̬re ,(415) 861-5555,"300 Grove St, San Francisco, CA 94102",San Francisco,CA,415861
1445980002435,Jasmine Garden ,(415) 861-2682,"708 14th St, San Francisco, CA 94114",San Francisco,CA,415861
1445980002436,Jasmine M.'s review of Maria Pi,(212) 765-6463,"319 W 51st St, New York, NY 10019",New York,NY,212765
1445980002437,Jasmine T.'s review of Brooklyn Warehous,1445980000000,"108 Roebling St, Brooklyn, NY 11211",Brooklyn,NY,718875
1445980002438,Jason C.'s review of The Art of Chicke,(773) 697-9266,"2041 N Western Ave, Chicago, IL 60647",Chicago,IL,773697
1445980002439,Jason H.'s review of The Bayou Food Truc,1445980000000,"25 W Main St, Madison, WI 53703",Madison,WI,608286
1445980002440,Jason T.'s review of Subwa,(608) 241-7827,"2813 N Sherman Ave, Madison, WI 53704",Madison,WI,608241
1445980002441,Jason�۪s Deli ,(312) 750-1318,"195 N Dearborn, Chicago, IL 60601",Chicago,IL,312750
1445980002442,Jason�۪s Deli ,(608) 827-7780,"7349 Mineral Point Rd, Madison, WI 53717",Madison,WI,608827
1445980002443,Java Cat ,(608) 223-5553,"3918 Monona Dr, Madison, WI 53716",Madison,WI,608223
1445980002444,Javelina ,(212) 539-0202,"119 E 18th St, New York, NY 10003",New York,NY,212539
1445980002445,Jay Pritzker Pavilion ,1445980000000,"201 E Randolph St, Chicago, IL 60601",Chicago,IL,800586
1445980002446,Jay�۪s Bar ,(323) 666-1898,"4321 Sunset Blvd, Los Angeles, CA 90029",Los Angeles,CA,323666
1445980002447,Jay�۪s Cheesesteak ,(415) 285-5200,"3285 21st St, San Francisco, CA 94110",San Francisco,CA,415285
1445980002448,Jay�۪s Cheesesteak ,(415) 771-5104,"553 Divisadero St, San Francisco, CA 94117",San Francisco,CA,415771
1445980002449,Jayakarta Restaurant ,(510) 841-0884,"2026 University Ave, Berkeley, CA 94704",Berkeley,CA,510841
1445980002450,Jazmyn�۪s Chicken ,(847) 570-4811,"1164 Dodge Ave, Evanston, IL 60202",Evanston,IL,847570
1445980002451,Jazz Cafe ,(847) 537-5299,"250 Mchenry Rd, Wheeling, IL 60090",Wheeling,IL,847537
1445980002452,Jazzman ,(608) 256-2062,"340 State St, Madison, WI 53703",Madison,WI,608256
1445980002453,Jazzman ,(608) 256-2062,"340 State St, Madison, WI 53703",Madison,WI,608256
1445980002454,JB�۪s Place ,(415) 626-7973,"1435 17th St, San Francisco, CA 94107",San Francisco,CA,415626
1445980002455,JCPenney ,(608) 833-9011,"23 West Towne Mall, Madison, WI 53719",Madison,WI,608833
1445980002456,JD�۪s ,(608) 467-6196,"317 N Bassett St, Madison, WI 53703",Madison,WI,608467
1445980002457,Jeatjet? ,(347) 227-7410,"685 5th Ave, Brooklyn, NY 11215",Brooklyn,NY,347227
1445980002458,Jefferson Fire & Safety Inc ,(608) 836-0068,"7617 Donna Dr, Middleton, WI 53562",Middleton,WI,608836
1445980002459,Jen Lucas Photography ,(608) 620-5363,"Madison, WI",Madison,WI,608620
1445980002460,Jeni�۪s Splendid Ice Creams ,(872) 802-4668,"1505 N Milwaukee Ave, Chicago, IL 60622",Chicago,IL,872802
1445980002461,Jenna R.'s review of Cosmic Dine,(212) 333-5888,"888 8th Ave, New York, NY 10019",New York,NY,212333
1445980002462,Jennifer B.'s review of Beer Authorit,(212) 510-8415,"300 W 40th St, New York, NY 10018",New York,NY,212510
1445980002463,Jennifer Haack Agency LLC ,(608) 249-2182,"2101 N Sherman Ave, Madison, WI 53704",Madison,WI,608249
1445980002464,Jennifer L.'s review of Milio's Sandwiche,(608) 204-8790,"2570 Rimrock Rd, Madison, WI 53713",Madison,WI,608204
1445980002465,Jennifer R.'s review of Kuhl Entertainmen,(608) 444-7003,"6817 Tottenham Rd, Madison, WI 53711",Madison,WI,608444
1445980002466,Jenny A.'s review of belly,(312) 563-1010,"1400 W Randolph St, Chicago, IL 60607",Chicago,IL,312563
1445980002467,Jensen Auto ,(608) 257-9201,"1233 Regent St, Madison, WI 53715",Madison,WI,608257
1445980002468,Jeon Ju Restaurant ,(213) 386-5678,"2716 W Olympic Blvd, Los Angeles, CA 90006",Los Angeles,CA,213386
1445980002469,Jeremy K.'s review of Dotty Dumpling's Dowr,(608) 259-0000,"317 N Frances St, Madison, WI 53703",Madison,WI,608259
1445980002470,Jeremy K.'s review of Eldorado Gril,(608) 280-9378,"744 Williamson St, Madison, WI 53703",Madison,WI,608280
1445980002471,Jeremy K.'s review of Goodman's Jeweler,(608) 257-3644,"220 State St, Madison, WI 53703",Madison,WI,608257
1445980002472,Jeremy K.'s review of Great Dane Pub & Brewing C,(608) 284-0000,"123 E Doty St, Madison, WI 53703",Madison,WI,608284
1445980002473,Jeremy K.'s review of Machinery Row Bicycle,(608) 442-5974,"601 Williamson St, Madison, WI 53703",Madison,WI,608442
1445980002474,Jerome A.'s review of Vicolett,(415) 433-5800,"550 Green St, San Francisco, CA 94133",San Francisco,CA,415433
1445980002475,Jerome�۪s ,(608) 285-8000,"22 S Carroll St, Madison, WI 53703",Madison,WI,608285
1445980002476,Jerry J.'s review of Rose's Soul Food Restraun,(608) 312-2000,"201 Short St, Beloit, WI 53511",Beloit,WI,608312
1445980002477,Jerry W.'s review of Angkor Bore,(415) 550-8417,"3471 Mission St, San Francisco, CA 94110",San Francisco,CA,415550
1445980002478,Jersey ,(415) 912-1502,"145 2nd St, San Francisco, CA 94105",San Francisco,CA,415912
1445980002479,Jersey Mike�۪s Subs ,(262) 278-4070,"1190 West Sunset Dr., Waukesha, WI 53189",Waukesha,WI,262278
1445980002480,Jesse�۪s Camarones Restaurant ,(323) 735-6399,"1479 W Adams Blvd, Los Angeles, CA 90007",Los Angeles,CA,323735
1445980002481,Jessica S.'s review of Jazz Caf,(847) 537-5299,"250 Mchenry Rd, Wheeling, IL 60090",Wheeling,IL,847537
1445980002482,Jet City Device Repair ,(773) 800-1854,"2351 N Southport Ave, Chicago, IL 60614",Chicago,IL,773800
1445980002483,Jeta Skin Care and Laser Center ,(312) 226-1851,"1851 W Grand Ave, Chicago, IL 60622",Chicago,IL,312226
1445980002484,Jibek Jolu ,(773) 878-8494,"5047 N Lincoln Ave, Chicago, IL 60625",Chicago,IL,773878
1445980002485,Jill W.'s review of J.P. Graziano Grocery Co,(312) 666-4587,"901 W Randolph St, Chicago, IL 60607",Chicago,IL,312666
1445980002486,Jillian G.'s review of BeeHive Oven Biscuit Caf,(347) 987-4960,"182 S 2nd St, Brooklyn, NY 11211",Brooklyn,NY,347987
1445980002487,Jillian G.'s review of Beer Authorit,(212) 510-8415,"300 W 40th St, New York, NY 10018",New York,NY,212510
1445980002488,Jim Barclay ,(773) 945-0140,"4553 N Lincoln Ave, Chicago, IL 60625",Chicago,IL,773945
1445980002489,Jim L.'s review of Orpheum Theate,(608) 250-2600,"216 State St, Madison, WI 53703",Madison,WI,608250
1445980002490,Jim L.'s review of Parthenon Gyros Restauran,(608) 251-6311,"316 State St, Madison, WI 53703",Madison,WI,608251
1445980002491,Jim�۪s Tree Service ,(773) 235-8004,"6596 N Ogallah Ave, Chicago, IL 60631",Chicago,IL,773235
1445980002492,Jimmy John�۪s ,(608) 242-0736,"1791 Thierer Rd, Madison, WI 53704",Madison,WI,608242
1445980002493,Jimmy John�۪s ,(608) 251-6789,"527 State St, Madison, WI 53703",Madison,WI,608251
1445980002494,Jimmy John�۪s ,(608) 232-1885,"2807 University Ave, Madison, WI 53705",Madison,WI,608232
1445980002495,Jimmy John�۪s ,(608) 255-0301,"555 State St, Madison, WI 53703",Madison,WI,608255
1445980002496,Jimmy John�۪s ,(608) 819-6444,"1 N Randall Ave, Madison, WI 53715",Madison,WI,608819
1445980002497,Jimmy John�۪s ,(608) 231-2500,"6130 Mineral Point Rd, Madison, WI 53705",Madison,WI,608231
1445980002498,Jimmy�۪s Place ,(818) 588-3693,"1623 N San Fernando Blvd, Burbank, CA 91504",Burbank,CA,818588
1445980002499,Jims�۪s Sandwich & Smoke Shop ,(415) 626-6750,"600 20th St, San Francisco, CA 94107",San Francisco,CA,415626
1445980002500,Jin Mi Korean Cuisine ,(415) 834-5007,"366 Golden Gate Ave, San Francisco, CA 94102",San Francisco,CA,415834
1445980002501,JINYA Ramen Bar ,(323) 954-6477,"5168 Wilshire Bld, Los Angeles, CA 90036",Los Angeles,CA,323954
1445980002502,JiST Cafe ,(213) 792-2116,"116 Judge John Aiso St, Los Angeles, CA 90012",Los Angeles,CA,213792
1445980002503,JJ Fish & Chicken ,(312) 578-0220,"26 E Adams St, Chicago, IL 60603",Chicago,IL,312578
1445980002504,JJ Fish & Chicken ,(608) 441-8400,"1901 S Park St, Madison, WI 53713",Madison,WI,608441
1445980002505,JJ Fish & Chicken ,(800) 601-7491,"811 S Gammon Rd, Madison, WI 53719",Madison,WI,800601
1445980002506,Jjan ,(213) 381-5838,"3328 W 8th St, Los Angeles, CA 90005",Los Angeles,CA,213381
1445980002507,Jjukku Jjukku BBQ ,(213) 550-3148,"3377 Wilshire Blvd, Los Angeles, CA 90010",Los Angeles,CA,213550
1445980002508,JLM Environmental ,(310) 930-3355,"1108 Vincent St, Redondo Beach, CA 90277",Redondo Beach,CA,310930
1445980002509,JNJ Burger Shack ,(323) 934-5390,"5754 W Adams Blvd, Los Angeles, CA 90016",Los Angeles,CA,323934
1445980002510,Joan�۪s on Third ,(323) 655-2285,"8350 W 3rd St, Los Angeles, CA 90048",Los Angeles,CA,323655
1445980002511,Jody M.'s review of Surco Peruvian Cuisin,(608) 467-6814,"515 Cottage Grove Rd, Madison, WI 53716",Madison,WI,608467
1445980002512,Joe B.'s review of Flavas Jamaican Gril,(650) 244-9785,"314 Linden Ave, South San Francisco, CA 94080",South San Francisco,CA,650244
1445980002513,Joe F.'s review of J & W Del,(201) 991-0825,"215 Ridge Rd, North Arlington, NJ 07031",North Arlington,NJ,201991
1445980002514,Joe H.'s review of Staytion Market & Ba,(312) 372-7200,"1 West Wacker Dr, Chicago, IL 60601",Chicago,IL,312372
1445980002515,Joe R.'s review of Heaven on Seven Wabas,(312) 263-6443,"111 N Wabash Ave, Chicago, IL 60602",Chicago,IL,312263
1445980002516,Joe�۪s Falafel ,(323) 512-4447,"3535 Cahuenga Blvd W, Los Angeles, CA 90068",Los Angeles,CA,323512
1445980002517,"Joe�۪s Seafood, Prime Steak & Stone Crab ",(312) 379-5637,"60 E Grand Ave, Chicago, IL 60611",Chicago,IL,312379
1445980002518,Joe�۪s Shanghai ,(212) 233-8888,"9 Pell St, New York, NY 10013",New York,NY,212233
1445980002519,John Chung,(608) 665-3988,"1017 S Park St, Madison, WI 53715",Madison,WI,608665
1445980002520,John�۪s Fried Chicken ,(201) 861-6663,"6719 Bergenline Ave, Guttenberg, NJ 07093",Guttenberg,NJ,201861
1445980002521,Johnnie Blue ,(773) 597-4444,"2619 W Lawrence, Chicago, IL 60625",Chicago,IL,773597
1445980002522,Johnny Cupcakes ,(323) 653-2253,"7959 Melrose Ave, Los Angeles, CA 90046",Los Angeles,CA,323653
1445980002523,Johnny Delmonico�۪s Steakhouse ,(608) 257-8325,"130 S Pinckney St, Madison, WI 53703",Madison,WI,608257
1445980002524,Johnny Foley�۪s ,(415) 954-0777,"243 O'Farrell St, San Francisco, CA 94102",San Francisco,CA,415954
1445980002525,Johnny O�۪Hagan�۪s Irish Pub & Restaurant ,(773) 857-0944,"3374 N Clark St, Chicago, IL 60657",Chicago,IL,773857
1445980002526,Johnny�۪s Italian Steakhouse ,(608) 831-3705,"8390 Market St, Middleton, WI 53562",Middleton,WI,608831
1445980002527,Johnny�۪s Italian Steakhouse ,(608) 831-3705,"8390 Market St, Middleton, WI 53562",Middleton,WI,608831
1445980002528,Johnny�۪s Pastrami ,(323) 734-6003,"4331 W Adams Blvd, Los Angeles, CA 90018",Los Angeles,CA,323734
1445980002529,Johnson Public House ,(608) 347-0483,"908 E Johnson St, Madison, WI 53703",Madison,WI,608347
1445980002530,Johnson S.'s review of Fumi Japanese Curry & Seafoo,(415) 757-0901,"3303 Mission St, San Francisco, CA 94110",San Francisco,CA,415757
1445980002531,Joie De Vine ,(773) 989-6846,"1744 W Balmoral Ave, Chicago, IL 60640",Chicago,IL,773989
1445980002532,JoJu ,(347) 808-0887,"83-25 Broadway, Elmhurst, NY 11373",Elmhurst,NY,347808
1445980002533,Jon & Vinny�۪s ,(323) 334-3369,"412 N Fairfax Ave, Los Angeles, CA 90036",Los Angeles,CA,323334
1445980002534,Jon C.'s review of Baobur,(718) 782-1445,"126 N 6th St, New York, NY 11249",New York,NY,718782
1445980002535,Jora Restaurant & Bar ,(718) 392-2033,"47-46 11th St, Long Island City, NY 11101",Long Island City,NY,718392
1445980002536,Jordan�۪s Big Ten Pub ,(608) 251-6375,"1330 Regent St, Madison, WI 53715",Madison,WI,608251
1445980002537,Jordandal Cookhouse ,(608) 848-3298,"600 W Verona Ave, Verona, WI 53593",Verona,WI,608848
1445980002538,Joseph Koch Comics Warehouse ,(646) 979-9895,"206 41st St, Brooklyn, NY 11232",Brooklyn,NY,646979
1445980002539,Josh ..'s review of Taco Bel,(773) 281-5063,"2575 North Clybourn, Chicago, IL 60614",Chicago,IL,773281
1445980002540,Josh L.'s review of NYCoyne Furniture Repair & Upholster,(917) 468-1213,"117 Grattan St, Brooklyn, NY 11237",Brooklyn,NY,917468
1445980002541,Josie�۪s Dumplings ,(708) 749-7868,"6733 W Pershing Rd, Stickney, IL 60402",Stickney,IL,708749
1445980002542,Josua P.'s review of Clement Restauran,(415) 666-3328,"621 Clement St, San Francisco, CA 94118",San Francisco,CA,415666
1445980002543,Joui Turandot ,(888) 962-4322,"San Francisco, CA 94142",San Francisco,CA,888962
1445980002544,Journey Sushi & Seafood Buffet ,1445980000000,"4325 Lien Rd, Madison, WI 53704",Madison,WI,608286
1445980002545,Joy Teriyaki ,(630) 582-3750,"199 E Army Trail Rd, Glendale Heights, IL 60139",Glendale Heights,IL,630582
1445980002546,Juicy Spot Cafe ,(212) 933-0478,"109 Ludlow St, New York, NY 10002",New York,NY,212933
1445980002547,Jukai ,(212) 588-9788,"237 E 53rd St, New York, NY 10022",New York,NY,212588
1445980002548,Julep ,1445980000000,"827 E Washington Ave, Madison, WI 53703",Madison,WI,608286
1445980002549,Julia�۪s ,(917) 909-1314,"818 Woodward Ave, Ridgewood, NY 11385",Ridgewood,NY,917909
1445980002550,Juliana�۪s Pizza ,(718) 596-6700,"19 Old Fulton St, Brooklyn, NY 11201",Brooklyn,NY,718596
1445980002551,Julie Schuster Design Studio ,(646) 295-0018,"11 Riverside Drive, New York, NY 10023",New York,NY,646295
1445980002552,Julio H.'s review of Guantanamer,(212) 262-5354,"939 8th Ave, New York, NY 10019",New York,NY,212262
1445980002553,Julius Meinl ,(773) 883-1862,"3601 N Southport Ave, Chicago, IL 60613",Chicago,IL,773883
1445980002554,Jun,(646) 852-6787,"249 9th Ave, New York, NY 10001",New York,NY,646852
1445980002555,Jun Won Restaurant ,(213) 383-8855,"3100 W 8th St, Los Angeles, CA 90005",Los Angeles,CA,213383
1445980002556,Junior Barbecue Burger ,(650) 271-2479,"98 Napoleon St, San Francisco, CA 94124",San Francisco,CA,650271
1445980002557,Juniper ,(718) 782-8777,"112 Berry St, Brooklyn, NY 11211",Brooklyn,NY,718782
1445980002558,Just Coffee ,(608) 204-9011,"3701 Orin Rd, Madison, WI 53704",Madison,WI,608204
1445980002559,Just Fine Alterations ,(608) 240-0413,"100 East Towne Mall, Madison, WI 53704",Madison,WI,608240
1445980002560,Just For You Cafe ,(415) 647-3033,"732 22nd St, San Francisco, CA 94107",San Francisco,CA,415647
1445980002561,Just Salad ,(212) 244-1111,"20 East Jackson Blvd, Chicago, IL 60604",Chicago,IL,212244
1445980002562,Justine M.'s review of Legends of San Francisc,(650) 821-0553,"San Francisco International Airport, San Francisco, CA 94128",San Francisco,CA,650821
1445980002563,K & G Jewelers ,(415) 751-2712,"5520 Geary Blvd, San Francisco, CA 94121",San Francisco,CA,415751
1445980002564,K Peppers ,(608) 833-3189,"1901 Cayuga St, Middleton, WI 53562",Middleton,WI,608833
1445980002565,Kababish ,(718) 565-5131,"70-64 Broadway, Jackson Heights, NY 11373",Jackson Heights,NY,718565
1445980002566,Kabayo Cham Bada ,(323) 645-7668,"201 N Western Ave, Los Angeles, CA 90004",Los Angeles,CA,323645
1445980002567,Kabob By Faraj Restaurant & Meat Market ,(424) 354-0085,"8680 W Pico Blvd, Los Angeles, CA 90035",Los Angeles,CA,424354
1445980002568,Kabul Restaurant ,(608) 256-6322,"540 State St, Madison, WI 53703",Madison,WI,608256
1445980002569,Kachi Deli Cafe & Grill ,(213) 482-4553,"1055 Wilshire Blvd, Los Angeles, CA 90017",Los Angeles,CA,213482
1445980002570,Kafana ,(212) 353-8000,"116 Ave C, New York, NY 10009",New York,NY,212353
1445980002571,KaGaYa ,(213) 617-1016,"418 E 2nd St, Los Angeles, CA 90012",Los Angeles,CA,213617
1445980002572,Kahuna Tiki ,(818) 853-7447,"11026 Magnolia Blvd, North Hollywood, CA 91601",North Hollywood,CA,818853
1445980002573,Kai D ,(347) 765-2204,"230 Grand St, Brooklyn, NY 11211",Brooklyn,NY,347765
1445980002574,Kai Sushi ,(312) 583-0567,"1255 S State St, Chicago, IL 60605",Chicago,IL,312583
1445980002575,Kai Zan ,(773) 278-5776,"2557 W Chicago Ave, Chicago, IL 60622",Chicago,IL,773278
1445980002576,Kairali Indian Foods ,(847) 729-2100,"777 Milwaukee Ave, Glenview, IL 60025",Glenview,IL,847729
1445980002577,Kaity J.'s review of Chipotle Mexican Gril,(818) 643-2196,"5240 Lankershim Blvd, North Hollywood, CA 91601",North Hollywood,CA,818643
1445980002578,Kakilima Food Cart ,1445980000000,"Library Mall, Madison, WI 53703",Madison,WI,608286
1445980002579,Kam Po Kitchen ,(415) 982-3516,"801 Broadway, San Francisco, CA 94133",San Francisco,CA,415982
1445980002580,Kama Sushi ,(415) 800-8287,"294 9th St, San Francisco, CA 94103",San Francisco,CA,415800
1445980002581,Kameya ,(773) 935-3474,"806 W Webster Ave, Chicago, IL 60614",Chicago,IL,773935
1445980002582,Kanchana S.'s review of Sukhumvit 5,(212) 888-8894,"224 E 51st St, New York, NY 10022",New York,NY,212888
1445980002583,Kanela Breakfast Club ,(773) 661-1010,"1408 N Milwaukee Ave, Chicago, IL 60622",Chicago,IL,773661
1445980002584,Kanela Breakfast Club ,(312) 255-1206,"500 N Lake Shore Dr, Chicago, IL 60611",Chicago,IL,312255
1445980002585,Kang Ho Dong Baekjeong ,(213) 384-9678,"3465 W 6th St, Los Angeles, CA 90020",Los Angeles,CA,213384
1445980002586,Kang Ho Dong Baekjeong ,(213) 384-9678,"3465 W 6th St, Los Angeles, CA 90020",Los Angeles,CA,213384
1445980002587,Kangchen Indian Cuisine ,(608) 841-1619,"7475 Mineral Point Rd, Madison, WI 53717",Madison,WI,608841
1445980002588,KangNam Pho House ,(510) 985-0900,"4419 Telegraph Ave, Oakland, CA 94609",Oakland,CA,510985
1445980002589,Kappa Japanese Restaurant ,(415) 673-6004,"1700 Post St, San Francisco, CA 94115",San Francisco,CA,415673
1445980002590,Kar,(415) 341-1031,"2848 23rd St, San Francisco, CA 94110",San Francisco,CA,415341
1445980002591,Karaoke Kid ,(608) 294-1997,"614 University Ave, Madison, WI 53715",Madison,WI,608294
1445980002592,Karen & Co ,(608) 258-5500,"309 State St, Madison, WI 53703",Madison,WI,608258
1445980002593,Karen F.'s review of 99 Favor Tast,(646) 682-9122,"285 Grand St, New York, NY 10002",New York,NY,646682
1445980002594,Karen the Cake Lady ,(608) 846-2446,"320 Market St, De Forest, WI 53532",De Forest,WI,608846
1445980002595,Karla C.'s review of CRﾀﾻO Bar and Restauran,(773) 525-2100,"2506 N Clybourn Ave, Chicago, IL 60614",Chicago,IL,773525
1445980002596,Karly V.'s review of Ukai Japanese Restauran,(773) 868-9900,"1059 W Belmont Ave, Chicago, IL 60657",Chicago,IL,773868
1445980002597,Karyn�۪s Fresh Corner Raw ,(312) 255-1590,"1901 N Halsted St, Chicago, IL 60614",Chicago,IL,312255
1445980002598,Kasa Indian Eatery ,(415) 621-6940,"4001 18th St, San Francisco, CA 94114",San Francisco,CA,415621
1445980002599,Kasia�۪s ,(718) 387-8780,"146 Bedford Ave, Brooklyn, NY 11211",Brooklyn,NY,718387
1445980002600,Katarina X.'s review of Agent Provocateu,(312) 335-0229,"47 E Oak St, Chicago, IL 60611",Chicago,IL,312335
1445980002601,Kathryn K.'s review of A Taste Of Magi,(559) 862-4424,"733 9th Ave, Manhattan, NY 10019",Manhattan,NY,559862
1445980002602,Kato�۪s Cajun ,(608) 243-8686,"237 East Towne Mall, Madison, WI 53704",Madison,WI,608243
1445980002603,Katsuya Brentwood ,(310) 299-2058,"11777 San Vicente Blvd., Los Angeles, CA 90049",Los Angeles,CA,310299
1445980002604,Katsuya Glendale ,(818) 296-0680,"702 Americana Way, Glendale, CA 91210",Glendale,CA,818296
1445980002605,Katsuya Hollywood ,(323) 391-2757,"6300 Hollywood Blvd, Los Angeles, CA 90028",Los Angeles,CA,323391
1445980002606,Katsuya L.A. Live ,(213) 805-8763,"800 W Olympic Blvd, Los Angeles, CA 90015",Los Angeles,CA,213805
1445980002607,Katy�۪s Dumpling House ,(630) 323-9393,"665 N Cass Ave, Westmont, IL 60559",Westmont,IL,630323
1445980002608,Katya L.'s review of Beau Ideal House of Beaut,(323) 369-6904,"714 S Los Angeles St, Los Angeles, CA 90014",Los Angeles,CA,323369
1445980002609,Kava Cafe ,(212) 239-4442,"470 W 42nd St, New York, NY 10036",New York,NY,212239
1445980002610,Kava Shteeble ,(347) 985-1415,"94 Ralph Ave, New York, NY 11221",New York,NY,347985
1445980002611,Kawaba Rice Ball ,(323) 272-4510,"7368 Melrose Ave, Los Angeles, CA 90046",Los Angeles,CA,323272
1445980002612,Kawika�۪s Ocean Beach Deli ,(415) 221-2031,"734 La Playa St, San Francisco, CA 94121",San Francisco,CA,415221
1445980002613,Kaya Street Kitchen ,(323) 879-9288,"109 N Fairfax Ave, Los Angeles, CA 90036",Los Angeles,CA,323879
