ID,NAME,PHONENUMBER,ADDRESS,CITY,STATE,PHONEAREACODE,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8
1445980002860,LeCharm,(415) 546-6128,"315 5th St, San Francisco, CA 94107",San Francisco,CA,415546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002861,LeComptoir,(213) 290-0750,"3606 W 6th St, Los Angeles, CA 90020",Los Angeles,CA,213290,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002862,LePtitLaurent,(415) 334-3235,"699 Chenery St, San Francisco, CA 94131",San Francisco,CA,415334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002863,LePainQuotidien,(312) 488-1902,"20 N Michigan Ave, Chicago, IL 60602",Chicago,IL,312488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002864,LePainQuotidien,(312) 234-0900,"135 N Clinton St, Chicago, IL 60661",Chicago,IL,312234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002865,LePersonalChefGourmetCatering,(608) 444-4836,"10 N Livingston St, Madison, WI 53703",Madison,WI,608444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002866,LePetitCaf,(310) 829-6792,"2842 Colorado Ave, Santa Monica, CA 90404",Santa Monica,CA,310829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002867,LePetitCroissant,(608) 515-7901,"1310 Midvale Blvd, Madison, WI 53711",Madison,WI,608515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002868,LeReve,(212) 759-7777,"125 E 54th St, New York, NY 10022",New York,NY,212759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002869,LeRivage,(212) 765-7374,"340 W 46th St, New York, NY 10036",New York,NY,212765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002870,LeSoleil,(415) 668-4848,"133 Clement St, San Francisco, CA 94118",San Francisco,CA,415668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002871,Ledlow,(213) 687-7015,"400 S Main St, Los Angeles, CA 90013",Los Angeles,CA,213687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002872,LeftyODouls,(415) 982-8900,"333 Geary St, San Francisco, CA 94102",San Francisco,CA,415982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002873,LegendsSportsBarGrill,(608) 831-4463,"439 Grand Canyon Dr, Madison, WI 53719",Madison,WI,608831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002874,Lemmings,(773) 862-1688,"1850 N Damen Ave, Chicago, IL 60647",Chicago,IL,773862,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002875,LemonPoppyKitchen,(323) 739-0012,"3324 Verdugo Rd, Los Angeles, CA 90065",Los Angeles,CA,323739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002876,Lemonade,(323) 464-0700,"626 N Larchmont Blvd, Los Angeles, CA 90004",Los Angeles,CA,323464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002877,LeosTacosTruck,(323) 346-2001,"1515 S La Brea Ave, Los Angeles, CA 90019",Los Angeles,CA,323346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002878,Leopolds,(415) 474-2000,"2400 Polk St, San Francisco, CA 94109",San Francisco,CA,415474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002879,LersRosThai,(415) 931-6917,"730 Larkin St, San Francisco, CA 94109",San Francisco,CA,415931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002880,LesMchantes,(415) 275-0407,"900 North Point St, San Francisco, CA 94109",San Francisco,CA,415275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002881,LesliesSwimmingPoolSupplies,(708) 425-9965,"9521 S Cicero Ave, Oak Lawn, IL 60453",Oak Lawn,IL,708425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002882,Level2Karaoke,(415) 885-2288,"1504 B Fillmore St, San Francisco, CA 94115",San Francisco,CA,415885,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002883,LevelIIIRestaurant,(415) 929-2087,"515 Mason Street, San Francisco, CA 94102",San Francisco,CA,415929,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002884,LexiLuBreakfastCafe,(773) 774-6170,"6707 N Northwest Hwy, Chicago, IL 60631",Chicago,IL,773774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002885,LianaSsreviewofSunsetLoung,(305) 514-1940,"1100 W Ave, Miami Beach, FL 33139",Miami Beach,FL,305514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002886,LiangJianQDPM,(212) 619-2539,"139 Centre St, New York, NY 10013",New York,NY,212619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002887,LiangsFood,(415) 433-0403,"1145 Stockton St, San Francisco, CA 94133",San Francisco,CA,415433,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002888,LiarsClub,(773) 665-1110,"1665 W Fullerton Ave, Chicago, IL 60614",Chicago,IL,773665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002889,LibaFalafelTruck,(415) 806-5422,"380 17th St, Oakland, CA 94612",Oakland,CA,415806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002890,LibbyJaneCafe,(415) 926-2540,"644 Polk St, San Francisco, CA 94109",San Francisco,CA,415926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002891,Libertador,(212) 348-6222,"1725 2nd Ave, New York, NY 10128",New York,NY,212348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002892,LibertyHarborMarina,(800) 646-2066,"11 Luis Munoz Marin Blvd, Jersey City, NJ 07302",Jersey City,NJ,800646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1445980002893,LibertyStables,(608) 516-5594,"2796 White Crossing Rd, Verona, WI 53593",Verona,WI,608516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002894,LibertyStables,(608) 516-5594,"2796 White Crossing Rd, Verona, WI 53593",Verona,WI,608516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002895,LibraryBar,(213) 614-0053,"630 W 6th St, Los Angeles, CA 90017",Los Angeles,CA,213614,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002896,LibraryBar,(415) 915-9865,"562 Sutter Street, San Francisco, CA 94102",San Francisco,CA,415915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002897,LibraryMall,(608) 263-1884,"728 State St, Madison, WI 53706",Madison,WI,608263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002898,LICMarket,(718) 361-0013,"21-52 44th Dr, Long Island City, NY 11101",Long Island City,NY,718361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002899,LicarisTavern,(608) 256-3548,"1405 Emil St, Madison, WI 53713",Madison,WI,608256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002900,LifeMadeALittleEasier,(718) 769-2000,"1702 Sheepshead Bay Rd, Brooklyn, NY 11235",Brooklyn,NY,718769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002901,Lighthouse,(347) 789-7742,"145 Borinquen Pl, Brooklyn, NY 11211",Brooklyn,NY,347789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002902,LighthouseCafe,(415) 331-3034,"1311 Bridgeway, Sausalito, CA 94965",Sausalito,CA,415331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002903,LightSource,(415) 621-1448,"1661 Tennessee St, San Francisco, CA 94107",San Francisco,CA,415621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002904,LiholihoYachtClub,(415) 440-5446,"871 Sutter St, San Francisco, CA 94109",San Francisco,CA,415440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002905,LilBurma,(415) 636-1818,"428 11th St, San Francisco, CA 94103",San Francisco,CA,415636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002906,LilianasRestaurant,(608) 442-4444,"2951 Triverton Pike, Fitchburg, WI 53711",Fitchburg,WI,608442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002907,LilianasRestaurant,(608) 442-4444,"2951 Triverton Pike, Fitchburg, WI 53711",Fitchburg,WI,608442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002908,LillstreetArtCenter,(708) 683-9138,"4401 N Ravenswood Ave, Chicago, IL 60640",Chicago,IL,708683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002909,Lim_nRotisserie,(415) 821-2134,"1001 S Van Ness Ave, San Francisco, CA 94110",San Francisco,CA,415821,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002910,Lima,(510) 969-0208,"Oakland, CA 94607",Oakland,CA,510969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002911,LimeTreeSoutheastAsianKitchen,(415) 665-1415,"450 Irving St, San Francisco, CA 94122",San Francisco,CA,415665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002912,LimeTreeSoutheastAsianKitchen,(415) 831-8811,"836 Clement St, San Francisco, CA 94118",San Francisco,CA,415831,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002913,Limon,(608) 819-6822,"317 N Bassett St, Madison, WI 53703",Madison,WI,608819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002914,LimonRotisserie,(415) 926-5665,"5800 3rd St, San Francisco, CA 94124",San Francisco,CA,415926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002915,LincolnLiquorStore,(773) 271-2331,"5216 N Lincoln Ave, Chicago, IL 60625",Chicago,IL,773271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002916,LincolnParkAesthetics,(773) 857-1001,"908 W Armitage Ave, Chicago, IL 60614",Chicago,IL,773857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002917,LindseyPsreviewofBrix34,(608) 850-7144,"340 Century Ave, Waunakee, WI 53597",Waunakee,WI,608850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002918,LisaMsreviewofCafecit,(312) 922-2233,"26 E Congress Pkwy, Chicago, IL 60605",Chicago,IL,312922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002919,LitCamp,(415) 378-3058,"490 Second St, San Francisco, CA 94131",San Francisco,CA,415378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002920,LiteBite,(415) 931-5483,"1796 Union St, San Francisco, CA 94123",San Francisco,CA,415931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002921,LittleAmerricka,(608) 655-3181,"700 E Main St, Marshall, WI 53559",Marshall,WI,608655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002922,LittleBadWolf,(773) 942-6399,"1541 W Bryn Mawr Ave, Chicago, IL 60660",Chicago,IL,773942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002923,LittleBaobab,(415) 643-3558,"3380 19th St, San Francisco, CA 94110",San Francisco,CA,415643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002924,LittleBar,(323) 937-9210,"757 S La Brea Ave, Los Angeles, CA 90036",Los Angeles,CA,323937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002925,LittleBeastRestaurant,(323) 341-5899,"1496 Colorado Blvd, Los Angeles, CA 90041",Los Angeles,CA,323341,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002926,LittleCaesarsPizza,(608) 273-8800,"700 S Gammon Rd, Madison, WI 53719",Madison,WI,608273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002927,LittleCaesarsPizza,(608) 240-8800,"2833 E Washington Ave, Madison, WI 53704",Madison,WI,608240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002928,LittleCollins,(212) 308-1969,"667 Lexington Ave, New York, NY 10022",New York,NY,212308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002929,LittleDoms,(323) 661-0055,"2128 Hillhurst Ave, Los Angeles, CA 90027",Los Angeles,CA,323661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002930,LittleEgypt,(347) 987-3860,"66-28 Fresh Pond Rd, Ridgewood, NY 11385",Ridgewood,NY,347987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002931,LittleGoat,(312) 888-3455,"820 W Randolph St, Chicago, IL 60607",Chicago,IL,312888,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002932,LittleGriddle,(415) 864-4292,"1400 Market St, San Francisco, CA 94102",San Francisco,CA,415864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002933,LittleHeavenDeli,(415) 824-1293,"2348 Mission St, San Francisco, CA 94110",San Francisco,CA,415824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002934,LittleHenrys,(415) 387-8761,"3600 Balboa St, San Francisco, CA 94121",San Francisco,CA,415387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002935,LittleIzaka,(818) 789-3111,"4517 Sepulveda Blvd, Los Angeles, CA 91403",Los Angeles,CA,818789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002936,LittleJewelofNewOrleans,(213) 620-0461,"207 Ord St, Los Angeles, CA 90012",Los Angeles,CA,213620,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002937,LittleLuxuries,(608) 255-7372,"230 State St, Madison, WI 53703",Madison,WI,608255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002938,LittleNepal,(415) 643-3881,"925 Cortland Ave, San Francisco, CA 94110",San Francisco,CA,415643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002939,LittleNextDoor,(323) 951-1010,"8142 West 3rd Street, Los Angeles, CA 90048",Los Angeles,CA,323951,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002940,LittleSkillet,(415) 777-2777,"360 Ritch St, San Francisco, CA 94107",San Francisco,CA,415777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002941,LittleSkillet,(415) 777-2777,"360 Ritch St, San Francisco, CA 94107",San Francisco,CA,415777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002942,LittleStarPizza,(415) 441-1118,"846 Divisadero St, San Francisco, CA 94117",San Francisco,CA,415441,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002943,LittleSunshineChildcare,(818) 926-7623,"11828 Lemay St, North Hollywood, CA 91606",North Hollywood,CA,818926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002944,LittleSzechuan,(415) 986-8832,"501 Broadway St, San Francisco, CA 94133",San Francisco,CA,415986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002945,LittleTownNYC,(212) 677-6300,"118 E 15th St, New York, NY 10003",New York,NY,212677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002946,Littlefork,(323) 465-3675,"1600 Wilcox Ave, Los Angeles, CA 90028",Los Angeles,CA,323465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002947,LitzRestaurant,(626) 288-8882,"201 E Garvey Ave, Monterey Park, CA 91755",Monterey Park,CA,626288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002948,LiveSushiBar,(415) 861-8610,"2001 17th St, San Francisco, CA 94103",San Francisco,CA,415861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002949,LivingRoomRestaurantLounge,(718) 996-8700,"178 Ave U, Brooklyn, NY 11223",Brooklyn,NY,718996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002950,LizAsreviewofFirewaterSaloo,(773) 631-0020,"6689 N Oliphant Ave, Chicago, IL 60631",Chicago,IL,773631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002951,LizGsreviewofPros,(773) 880-9900,"2566 N Lincoln Ave, Chicago, IL 60614",Chicago,IL,773880,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002952,LizsMarket,(608) 262-2073,"1200 Observatory Drive, Madison, WI 53706",Madison,WI,608262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002953,Local,(323) 662-4740,"2943 W Sunset Blvd, Los Angeles, CA 90026",Los Angeles,CA,323662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002954,LocalMissionEatery,(415) 655-3422,"3111 24th St, San Francisco, CA 94110",San Francisco,CA,415655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002955,LocalTable,(213) 488-2654,"800 S Figueroa St, Los Angeles, CA 90017",Los Angeles,CA,213488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002956,Locanda,(415) 863-6800,"557 Valencia St, San Francisco, CA 94110",San Francisco,CA,415863,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002957,LocandaVinieOlii,(718) 622-9202,"129 Gates Ave, Brooklyn, NY 11238",Brooklyn,NY,718622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002958,LockdownBarGrill,(773) 451-5625,"1024 N Western Ave, Chicago, IL 60622",Chicago,IL,773451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002959,LOFT,(212) 704-4195,"1459 Broadway, New York, NY 10036",New York,NY,212704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002960,Lol_,(415) 643-5656,"974 Valencia St, San Francisco, CA 94110",San Francisco,CA,415643,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002961,Lol_Cevicheria,(415) 913-7898,"3230 22nd St, San Francisco, CA 94107",San Francisco,CA,415913,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002962,LolaofNorthBeach,(415) 781-1817,"1415 Grant Ave, San Francisco, CA 94133",San Francisco,CA,415781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002963,LolaToyStop,(415) 567-7760,"900 N Point St, San Francisco, CA 94109",San Francisco,CA,415567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002964,Lolinda,(415) 550-6970,"2518 Mission St, San Francisco, CA 94110",San Francisco,CA,415550,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002965,LombardiHouse,(844) 544-6873,"1717 N Bronson Ave, Los Angeles, CA 90028",Los Angeles,CA,844544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002966,LombardinosItalianRestaurantandBar,(608) 238-1922,"2500 University Ave, Madison, WI 53705",Madison,WI,608238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002967,LondonderryKinderCare,(608) 249-3393,"2017 Londonderry Dr., Madison, WI 53704",Madison,WI,608249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002968,LongBridgePizzaCompany,(415) 829-8999,"2347 3rd St, San Francisco, CA 94107",San Francisco,CA,415829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002969,LongHornSteakhouse,(608) 836-1830,"418 S Gammon Rd, Madison, WI 53719",Madison,WI,608836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002970,LongmanEagle,(773) 276-7110,"2657 N Kedzie Ave, Chicago, IL 60647",Chicago,IL,773276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002971,LoosieRouge,1445980000000,"91 S 6th St, Brooklyn, NY 11211",Brooklyn,NY,718875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002972,LordGeorge,(415) 660-7633,"555 2nd St, San Francisco, CA 94107",San Francisco,CA,415660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002973,Loreley,(212) 253-7077,"7 Rivington St, New York, NY 10002",New York,NY,212253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002974,LosCuatesTaqueria,(650) 745-8203,"140 Hazelwood Dr, South San Francisco, CA 94080",South San Francisco,CA,650745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002975,LosGemelos,(608) 467-6999,"244 W Gilman St, Madison, WI 53703",Madison,WI,608467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002976,LosMexicansdeEuropa,(608) 826-8532,"475 N Charter St, Madison, WI 53706",Madison,WI,608826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002977,LosMolcajetes,(213) 388-8994,"1800 W 8th St, Los Angeles, CA 90057",Los Angeles,CA,213388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002978,LosPanchos,(415) 285-1033,"3206 Mission St, San Francisco, CA 94110",San Francisco,CA,415285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002979,LosPapis,(718) 596-6965,"77 Bridge St, Brooklyn, NY 11201",Brooklyn,NY,718596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002980,LosPoblanos,(323) 766-1869,"1433 W Jefferson Boulevard, Los Angeles, CA 90007",Los Angeles,CA,323766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002981,LosTacosNo1,(212) 256-0343,"75 9th Ave, New York, NY 10011",New York,NY,212256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002982,LossmanEyeCareAssociates,(847) 696-2434,"2 W Talcott Rd, Park Ridge, IL 60068",Park Ridge,IL,847696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002983,LostCoastOutfitters,(415) 483-2278,"550 Montgomery St, San Francisco, CA 94111",San Francisco,CA,415483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002984,Lot,(212) 704-9856,"206 W 40th St, New York, NY 10018",New York,NY,212704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002985,Lot2,(718) 499-5623,"687 6th Ave, Brooklyn, NY 11215",Brooklyn,NY,718499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002986,Lotus,(213) 478-0090,"3742 S Flower St, Los Angeles, CA 90007",Los Angeles,CA,213478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002987,LotusCafeBnhMSandwiches,(312) 733-7595,"719 W Maxwell St, Chicago, IL 60607",Chicago,IL,312733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002988,LotusCafeBnhMSandwiches,(312) 733-7595,"719 W Maxwell St, Chicago, IL 60607",Chicago,IL,312733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002989,LouMitchellsRestaurantBakery,(312) 939-3111,"565 W Jackson Blvd, Chicago, IL 60661",Chicago,IL,312939,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002990,LouWineShopTastings,(323) 305-7004,"1911 Hillhurst Ave, Los Angeles, CA 90027",Los Angeles,CA,323305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002991,LousCafe,(415) 379-4429,"5017 Geary Blvd, San Francisco, CA 94118",San Francisco,CA,415379,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002992,LouiesofMarVista,(310) 915-5300,"3817 Grand View Ave, Los Angeles, CA 90066",Los Angeles,CA,310915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002993,LouisianaFriedChicken,1445980000000,"215 W Pershing Rd, Chicago, IL 60609",Chicago,IL,800586,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002994,Louisiannes,(608) 831-1929,"7464 Hubbard Ave, Middleton, WI 53562",Middleton,WI,608831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980002995,LoveBakedWings,(323) 424-4300,"7350 Melrose Ave, Los Angeles, CA 90046",Los Angeles,CA,323424,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002996,LoveMamak,(212) 254-5370,"174 2nd Ave, New York, NY 10003",New York,NY,212254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980002997,LovejoysTeaRoom,(415) 648-5895,"1351 Church St, San Francisco, CA 94114",San Francisco,CA,415648,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980002998,LovelyABakeShop,(773) 572-4766,"1130 N Milwaukee Ave, Chicago, IL 60642",Chicago,IL,773572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980002999,LoveysTeaShoppe,(650) 359-1245,"4430 Coast Hwy, Pacifica, CA 94044",Pacifica,CA,650359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980003000,Lowcountry,(773) 996-9997,"3343 N Clark St, Chicago, IL 60657",Chicago,IL,773996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980003001,LowlandsBar,(347) 463-9458,"543 3rd Ave, Brooklyn, NY 11215",Brooklyn,NY,347463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980003002,LPStadium,(773) 661-9710,"2423 N Clark St, Chicago, IL 60614",Chicago,IL,773661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1445980003003,LtauhaRestaurant,(347) 689-3462,"55-50 Myrtle Ave, Ridgewood, NY 11385",Ridgewood,NY,347689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445980003004,LuangPrabang,1445980000000,"728 State St, Madison, WI 53706",Madison,WI,608286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1445980003005,LucasFilm,(415) 623-1000,"1110 Gorgas Ave, San Francisco, CA 94129",San Francisco,CA,415623,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445980003006,LuccaDelicatessen,(415) 921-7873,"2120 Chestnut St, San Francisco, CA 94123",San Francisco,CA,415921,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
